Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20130421;2013-04-21;Toulouse;Lorient;0;1;A;2;3.3;3.75
F1;20130424;2013-04-24;Rennes;Troyes;1;2;A;1.83;3.4;4.5
F1;20130424;2013-04-24;St Etienne;Ajaccio;4;2;H;1.44;4.1;8
F1;20130426;2013-04-26;Lille;Sochaux;3;3;D;1.33;4.75;9.5
F1;20130427;2013-04-27;Ajaccio;Montpellier;2;1;H;3.1;3.1;2.4
F1;20130427;2013-04-27;Bastia;Toulouse;0;0;D;2.55;3.1;2.88
F1;20130427;2013-04-27;Bordeaux;Reims;0;0;D;1.67;3.5;5.5
F1;20130427;2013-04-27;Brest;Rennes;0;2;A;2.8;3;2.7
F1;20130427;2013-04-27;Lorient;Marseille;0;1;A;3.1;3.1;2.4
F1;20130427;2013-04-27;Valenciennes;Nancy;0;0;D;2.25;3.1;3.4
F1;20130428;2013-04-28;Evian Thonon Gaillard;Paris SG;0;1;A;4.75;3.75;1.7
F1;20130428;2013-04-28;Lyon;St Etienne;1;1;D;2.3;3.1;3.3
F1;20130428;2013-04-28;Nice;Troyes;3;1;H;1.8;3.3;5
F1;20130503;2013-05-03;St Etienne;Bordeaux;0;0;D;1.53;3.8;6.5
F1;20130504;2013-05-04;Marseille;Bastia;2;1;H;1.53;4;6
F1;20130504;2013-05-04;Montpellier;Brest;2;1;H;1.45;4.2;7.5
F1;20130504;2013-05-04;Reims;Ajaccio;1;1;D;2.2;3;3.5
F1;20130504;2013-05-04;Sochaux;Lorient;1;0;H;2;3.2;4
F1;20130504;2013-05-04;Toulouse;Lille;4;2;H;3.75;3.4;2
F1;20130504;2013-05-04;Troyes;Evian Thonon Gaillard;1;0;H;2.38;3.2;3
F1;20130505;2013-05-05;Nancy;Lyon;0;3;A;2.8;3.1;2.6
F1;20130505;2013-05-05;Paris SG;Valenciennes;1;1;D;1.2;6.5;12
F1;20130505;2013-05-05;Rennes;Nice;0;3;A;2.6;3.1;2.8
F1;20130510;2013-05-10;Lille;Reims;3;0;H;1.36;4.5;9.5
F1;20130511;2013-05-11;Ajaccio;Troyes;0;1;A;2.25;3.1;3.4
F1;20130511;2013-05-11;Bastia;Montpellier;3;1;H;2.3;3.1;3.25
F1;20130511;2013-05-11;Bordeaux;Nancy;3;2;H;2.2;3.1;3.5
F1;20130511;2013-05-11;Brest;Sochaux;0;2;A;2.7;3.1;2.7
F1;20130511;2013-05-11;Marseille;Toulouse;2;1;H;1.73;3.4;5.25
F1;20130511;2013-05-11;Valenciennes;Rennes;4;1;H;2.15;3.1;3.6
F1;20130512;2013-05-12;Evian Thonon Gaillard;Nice;4;0;H;2.55;3.1;2.88
F1;20130512;2013-05-12;Lorient;St Etienne;3;1;H;3.6;3.25;2.1
F1;20130512;2013-05-12;Lyon;Paris SG;0;1;A;3.4;3.25;2.15
F1;20130518;2013-05-18;Evian Thonon Gaillard;Valenciennes;2;0;H;1.67;3.75;5
F1;20130518;2013-05-18;Montpellier;Lille;0;0;D;3.75;3.5;1.95
F1;20130518;2013-05-18;Nancy;Bastia;1;2;A;1.6;3.75;6
F1;20130518;2013-05-18;Paris SG;Brest;3;1;H;1.14;7.5;19
F1;20130518;2013-05-18;Reims;Lorient;1;0;H;2.05;3.2;3.8
F1;20130518;2013-05-18;Rennes;Ajaccio;1;1;D;2.38;3.2;3
F1;20130518;2013-05-18;Sochaux;Toulouse;1;2;A;2.1;3.1;3.8
F1;20130518;2013-05-18;St Etienne;Marseille;2;0;H;1.8;3.6;4.33
F1;20130518;2013-05-18;Troyes;Bordeaux;1;0;H;2;3.4;3.7
F1;20130519;2013-05-19;Nice;Lyon;1;1;D;2.5;3.1;2.9
F1;20130526;2013-05-26;Ajaccio;Nice;0;2;A;3.5;3.3;2.1
F1;20130526;2013-05-26;Bastia;Sochaux;0;0;D;3;2.4;2.88
F1;20130526;2013-05-26;Bordeaux;Evian Thonon Gaillard;2;1;H;1.95;3.3;4
F1;20130526;2013-05-26;Brest;Nancy;1;2;A;2.6;3.1;2.8
F1;20130526;2013-05-26;Lille;St Etienne;1;1;D;1.91;3.4;4
F1;20130526;2013-05-26;Lorient;Paris SG;1;3;A;4.33;3.4;1.85
F1;20130526;2013-05-26;Lyon;Rennes;2;0;H;1.33;5;9
F1;20130526;2013-05-26;Marseille;Reims;0;0;D;1.57;3.8;6
F1;20130526;2013-05-26;Toulouse;Montpellier;2;0;H;2.38;3.1;3.1
F1;20130526;2013-05-26;Valenciennes;Troyes;2;1;H;2.63;3.5;2.5
