Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20160416;2016-04-16;Bastia;St Etienne;0;1;A;4;3.2;2
F1;20160416;2016-04-16;Bordeaux;Angers;1;3;A;1.85;3.3;4.75
F1;20160416;2016-04-16;Lorient;Toulouse;1;1;D;2.8;3.4;2.5
F1;20160416;2016-04-16;Paris SG;Caen;6;0;H;1.36;5;8.5
F1;20160416;2016-04-16;Troyes;Reims;2;1;H;5;4;1.67
F1;20160417;2016-04-17;Monaco;Marseille;2;1;H;2.1;3.4;3.6
F1;20160417;2016-04-17;Nantes;Montpellier;0;2;A;2.4;3.1;3.2
F1;20160417;2016-04-17;Rennes;Guingamp;0;3;A;1.91;3.6;4
F1;20160422;2016-04-22;Nice;Reims;2;0;H;1.65;3.8;5.5
F1;20160423;2016-04-23;Toulouse;Lyon;2;3;A;3.5;3.4;2.1
F1;20160424;2016-04-24;Ajaccio GFCO;Bastia;3;2;H;1.91;3.2;4.75
F1;20160424;2016-04-24;Guingamp;Caen;1;1;D;1.95;3.3;4.2
F1;20160424;2016-04-24;Marseille;Nantes;1;1;D;;;
F1;20160424;2016-04-24;Montpellier;Troyes;4;1;H;1.25;5.5;12
F1;20160424;2016-04-24;Rennes;Monaco;1;1;D;2.7;3.1;2.8
F1;20160424;2016-04-24;St Etienne;Lorient;2;0;H;1.44;4.33;8
F1;20160427;2016-04-27;Lille;Angers;0;0;D;1.62;3.6;6.5
F1;20160429;2016-04-29;Paris SG;Rennes;4;0;H;1.3;5.5;10
F1;20160430;2016-04-30;Caen;Bastia;0;0;D;1.95;3.25;4.33
F1;20160430;2016-04-30;Lorient;Lille;0;1;A;3.5;3.25;2.2
F1;20160430;2016-04-30;Lyon;Ajaccio GFCO;2;1;H;1.3;5.25;11
F1;20160430;2016-04-30;Monaco;Guingamp;3;2;H;1.44;4.33;8
F1;20160430;2016-04-30;Nantes;Nice;1;0;H;3;3.2;2.5
F1;20160430;2016-04-30;Reims;Montpellier;2;3;A;2;3.3;4
F1;20160430;2016-04-30;St Etienne;Toulouse;0;0;D;2;3.3;4
F1;20160430;2016-04-30;Troyes;Bordeaux;2;4;A;4.5;4;1.73
F1;20160501;2016-05-01;Angers;Marseille;0;1;A;3.4;3.2;2.25
F1;20160507;2016-05-07;Ajaccio GFCO;Paris SG;0;4;A;7.5;4.33;1.45
F1;20160507;2016-05-07;Bastia;Angers;1;0;H;2.5;3.1;3.1
F1;20160507;2016-05-07;Bordeaux;Lorient;3;0;H;1.7;3.8;4.75
F1;20160507;2016-05-07;Lille;Guingamp;0;0;D;1.44;4.33;8
F1;20160507;2016-05-07;Lyon;Monaco;6;1;H;1.7;3.8;4.75
F1;20160507;2016-05-07;Marseille;Reims;1;0;H;1.91;3.3;4.2
F1;20160507;2016-05-07;Montpellier;Rennes;2;0;H;2.38;3.3;3.1
F1;20160507;2016-05-07;Nantes;Caen;1;2;A;1.83;3.4;4.75
F1;20160507;2016-05-07;Nice;St Etienne;2;0;H;2.2;3.25;3.5
F1;20160507;2016-05-07;Toulouse;Troyes;1;0;H;1.22;6.5;13
F1;20160511;2016-05-11;Bordeaux;Paris SG;1;1;D;5.5;4.33;1.57
F1;20160514;2016-05-14;Angers;Toulouse;2;3;A;4.75;3.4;1.85
F1;20160514;2016-05-14;Caen;Bordeaux;1;0;H;2.38;3.5;2.9
F1;20160514;2016-05-14;Guingamp;Nice;2;3;A;4.2;3.75;1.85
F1;20160514;2016-05-14;Lorient;Ajaccio GFCO;1;0;H;3.1;3.6;2.2
F1;20160514;2016-05-14;Monaco;Montpellier;2;0;H;1.4;4.33;8.5
F1;20160514;2016-05-14;Paris SG;Nantes;4;0;H;1.29;6;9.5
F1;20160514;2016-05-14;Reims;Lyon;4;1;H;3.3;3.75;2.05
F1;20160514;2016-05-14;Rennes;Bastia;1;2;A;1.83;3.6;4.33
F1;20160514;2016-05-14;St Etienne;Lille;0;1;A;2.38;3.2;3.1
F1;20160514;2016-05-14;Troyes;Marseille;1;1;D;5;4.2;1.65
;;;;;;;;;;
