Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20140412;2014-04-12;Rennes;Monaco;0;1;A;3.2;3.1;2.3
F1;20140412;2014-04-12;Sochaux;Toulouse;2;0;H;2.5;3.2;2.8
F1;20140413;2014-04-13;Lyon;Paris SG;1;0;H;4.33;3.5;1.83
F1;20140413;2014-04-13;Nantes;Guingamp;1;0;H;2.4;3;3.2
F1;20140413;2014-04-13;Reims;St Etienne;2;2;D;3.75;3.1;2.1
F1;20140418;2014-04-18;St Etienne;Rennes;0;0;D;1.62;3.75;5.5
F1;20140420;2014-04-20;Bastia;Ajaccio;2;1;H;1.75;3.6;4.75
F1;20140420;2014-04-20;Bordeaux;Guingamp;5;1;H;2.05;3.2;3.8
F1;20140420;2014-04-20;Lorient;Montpellier;4;4;D;2.25;3.2;3.25
F1;20140420;2014-04-20;Marseille;Lille;0;0;D;2.2;3.2;3.4
F1;20140420;2014-04-20;Monaco;Nice;1;0;H;1.36;4.5;9
F1;20140420;2014-04-20;Reims;Sochaux;0;1;A;2.3;3.2;3.1
F1;20140420;2014-04-20;Valenciennes;Nantes;2;6;A;1.85;3.3;4.5
F1;20140423;2014-04-23;Paris SG;Evian Thonon Gaillard;1;0;H;1.2;6.5;13
F1;20140423;2014-04-23;Toulouse;Lyon;0;0;D;2.6;3.25;2.7
F1;20140425;2014-04-25;Nantes;Marseille;1;1;D;3.4;3.1;2.25
F1;20140426;2014-04-26;Ajaccio;Monaco;1;4;A;8.5;4.25;1.4
F1;20140426;2014-04-26;Evian Thonon Gaillard;St Etienne;1;2;A;3.5;3.2;2.15
F1;20140426;2014-04-26;Guingamp;Valenciennes;1;0;H;1.91;3.4;4
F1;20140426;2014-04-26;Montpellier;Toulouse;2;1;H;2.05;3.3;3.6
F1;20140426;2014-04-26;Nice;Reims;1;0;H;1.85;3.3;4.5
F1;20140426;2014-04-26;Rennes;Lorient;1;1;D;2;3.4;3.75
F1;20140427;2014-04-27;Lille;Bordeaux;2;1;H;1.8;3.4;4.6
F1;20140427;2014-04-27;Lyon;Bastia;4;1;H;1.44;4.2;7.5
F1;20140427;2014-04-27;Sochaux;Paris SG;1;1;D;7;4.33;1.44
F1;20140502;2014-05-02;Bastia;Lille;1;1;D;5;3.6;1.7
F1;20140504;2014-05-04;Lorient;Ajaccio;1;0;H;1.4;4.33;8.5
F1;20140504;2014-05-04;Marseille;Lyon;4;2;H;2.25;3.2;3.2
F1;20140504;2014-05-04;Reims;Evian Thonon Gaillard;1;0;H;2.55;3.1;2.88
F1;20140504;2014-05-04;Sochaux;Nice;2;0;H;1.91;3.4;4
F1;20140504;2014-05-04;St Etienne;Montpellier;2;0;H;1.57;3.8;6
F1;20140504;2014-05-04;Toulouse;Nantes;1;1;D;1.95;3.4;3.9
F1;20140504;2014-05-04;Valenciennes;Bordeaux;0;1;A;2.8;3.25;2.5
F1;20140507;2014-05-07;Monaco;Guingamp;1;1;D;1.55;3.9;6
F1;20140507;2014-05-07;Paris SG;Rennes;1;2;A;1.22;6.25;11
F1;20140510;2014-05-10;Ajaccio;Reims;2;1;H;3.4;3.3;2.15
F1;20140510;2014-05-10;Bordeaux;Marseille;1;1;D;2.8;3.25;2.5
F1;20140510;2014-05-10;Evian Thonon Gaillard;Nice;2;0;H;1.73;3.5;5
F1;20140510;2014-05-10;Guingamp;Toulouse;2;0;H;1.73;3.6;4.75
F1;20140510;2014-05-10;Lille;Paris SG;1;3;A;2.63;3.3;2.63
F1;20140510;2014-05-10;Lyon;Lorient;0;1;A;1.57;3.8;6
F1;20140510;2014-05-10;Montpellier;Bastia;0;2;A;1.67;3.75;5
F1;20140510;2014-05-10;Nantes;St Etienne;1;3;A;4.33;3.5;1.83
F1;20140510;2014-05-10;Rennes;Sochaux;1;2;A;2.88;3.3;2.4
F1;20140510;2014-05-10;Valenciennes;Monaco;1;2;A;3.6;3.5;2
F1;20140517;2014-05-17;Bastia;Nantes;0;0;D;2.3;3.4;3
F1;20140517;2014-05-17;Lorient;Lille;1;4;A;5.5;3.75;1.62
F1;20140517;2014-05-17;Marseille;Guingamp;1;0;H;1.44;4.2;7.5
F1;20140517;2014-05-17;Monaco;Bordeaux;1;1;D;1.73;3.75;4.5
F1;20140517;2014-05-17;Nice;Lyon;0;1;A;4.75;3.6;1.75
F1;20140517;2014-05-17;Paris SG;Montpellier;4;0;H;1.25;5.5;12
F1;20140517;2014-05-17;Reims;Rennes;1;3;A;2.1;3.4;3.4
F1;20140517;2014-05-17;Sochaux;Evian Thonon Gaillard;0;3;A;1.83;3.6;4.2
F1;20140517;2014-05-17;St Etienne;Ajaccio;3;1;H;1.17;7.5;13
F1;20140517;2014-05-17;Toulouse;Valenciennes;3;1;H;1.62;3.9;5.25
;;;;;;;;;;
