Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20190428;2019-04-28;Lille;Nimes;5;0;H;1.5;4;6.5
F1;20190428;2019-04-28;Marseille;Nantes;1;2;A;1.5;3.8;7.5
F1;20190428;2019-04-28;Nice;Guingamp;3;0;H;2;3.2;4
F1;20190428;2019-04-28;St Etienne;Toulouse;2;0;H;1.5;4;6.5
F1;20190430;2019-04-30;Montpellier;Paris SG;3;2;H;4.33;3.6;1.83
F1;20190501;2019-05-01;Rennes;Monaco;2;2;D;3.5;3.3;2.15
F1;20190503;2019-05-03;Strasbourg;Marseille;1;1;D;3.8;3.5;2
F1;20190504;2019-05-04;Bordeaux;Angers;0;1;A;2.25;3.1;3.5
F1;20190504;2019-05-04;Guingamp;Caen;0;0;D;1.9;3.3;4.5
F1;20190504;2019-05-04;Paris SG;Nice;1;1;D;1.25;6;11
F1;20190504;2019-05-04;Reims;Nimes;0;3;A;1.95;3.5;4
F1;20190505;2019-05-05;Lyon;Lille;2;2;D;1.66;4;5
F1;20190505;2019-05-05;Monaco;St Etienne;2;3;A;2.4;3.5;2.87
F1;20190505;2019-05-05;Montpellier;Amiens;1;1;D;1.72;3.75;5
F1;20190505;2019-05-05;Nantes;Dijon;3;0;H;1.9;3.5;4.2
F1;20190505;2019-05-05;Toulouse;Rennes;2;2;D;2.3;3.3;3.25
F1;20190510;2019-05-10;St Etienne;Montpellier;0;1;A;1.75;3.8;4.75
F1;20190511;2019-05-11;Amiens;Toulouse;0;0;D;2.3;3.2;3.3
F1;20190511;2019-05-11;Angers;Paris SG;1;2;A;6;4.33;1.53
F1;20190511;2019-05-11;Caen;Reims;3;2;H;2.4;3.1;3.1
F1;20190511;2019-05-11;Dijon;Strasbourg;2;1;H;2.05;3.5;3.6
F1;20190511;2019-05-11;Nice;Nantes;1;1;D;2.5;3.1;3.1
F1;20190511;2019-05-11;Nimes;Monaco;1;0;H;3.4;3.8;2.05
F1;20190512;2019-05-12;Lille;Bordeaux;1;0;H;1.4;4.75;8
F1;20190512;2019-05-12;Marseille;Lyon;0;3;A;3;3.8;2.2
F1;20190512;2019-05-12;Rennes;Guingamp;1;1;D;1.95;3.5;4
F1;20190518;2019-05-18;Bordeaux;Reims;0;1;A;2.37;3.1;3.3
F1;20190518;2019-05-18;Guingamp;Nimes;2;2;D;2.8;3.4;2.5
F1;20190518;2019-05-18;Lille;Angers;5;0;H;1.53;4;7
F1;20190518;2019-05-18;Lyon;Caen;4;0;H;1.2;7;13
F1;20190518;2019-05-18;Monaco;Amiens;2;0;H;1.61;3.8;6
F1;20190518;2019-05-18;Montpellier;Nantes;1;1;D;1.8;3.8;4.33
F1;20190518;2019-05-18;Paris SG;Dijon;4;0;H;1.3;5.5;10
F1;20190518;2019-05-18;St Etienne;Nice;3;0;H;1.57;4;6
F1;20190518;2019-05-18;Strasbourg;Rennes;0;2;A;2.3;3.3;3.25
F1;20190518;2019-05-18;Toulouse;Marseille;2;5;A;3.4;3.3;2.2
F1;20190524;2019-05-24;Amiens;Guingamp;2;1;H;1.53;4;6.5
F1;20190524;2019-05-24;Angers;St Etienne;1;1;D;2.62;3.4;2.62
F1;20190524;2019-05-24;Caen;Bordeaux;0;1;A;1.72;3.6;5.25
F1;20190524;2019-05-24;Dijon;Toulouse;2;1;H;1.5;4.5;6
F1;20190524;2019-05-24;Marseille;Montpellier;1;0;H;1.85;4.2;3.75
F1;20190524;2019-05-24;Nantes;Strasbourg;0;1;A;1.65;3.8;5.5
F1;20190524;2019-05-24;Nice;Monaco;2;0;H;3.1;3.5;2.25
F1;20190524;2019-05-24;Nimes;Lyon;2;3;A;3.4;3.8;2
F1;20190524;2019-05-24;Reims;Paris SG;3;1;H;6.5;5;1.45
F1;20190524;2019-05-24;Rennes;Lille;3;1;H;2.62;3.6;2.5
