Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20210425;2021-04-25;Angers;Monaco;0;1;A;6.5;4.5;1.45
F1;20210425;2021-04-25;Lyon;Lille;2;3;A;2;3.5;3.6
F1;20210430;2021-04-30;Marseille;Strasbourg;1;1;D;1.85;3.6;4.2
F1;20210501;2021-05-01;Paris SG;Lens;2;1;H;1.33;5.5;7.5
F1;20210501;2021-05-01;Lille;Nice;2;0;H;1.4;4.5;8
F1;20210502;2021-05-02;Bordeaux;Rennes;1;0;H;4.75;3.75;1.75
F1;20210502;2021-05-02;Brest;Nantes;1;4;A;2.7;3.25;2.62
F1;20210502;2021-05-02;Dijon;Metz;1;5;A;3.75;3.3;2.05
F1;20210502;2021-05-02;Lorient;Angers;2;0;H;1.83;3.6;4.33
F1;20210502;2021-05-02;Nimes;Reims;2;2;D;2.25;3.3;3.2
F1;20210502;2021-05-02;Montpellier;St Etienne;1;2;A;2.37;3.4;3
F1;20210502;2021-05-02;Monaco;Lyon;2;3;A;2.3;3.6;2.9
F1;20210507;2021-05-07;Lens;Lille;0;3;A;4.2;3.4;1.9
F1;20210508;2021-05-08;Nantes;Bordeaux;3;0;H;2;3.5;3.8
F1;20210508;2021-05-08;Lyon;Lorient;4;1;H;1.4;5;7
F1;20210509;2021-05-09;St Etienne;Marseille;1;0;H;3.4;3.5;2.1
F1;20210509;2021-05-09;Angers;Dijon;3;0;H;1.83;3.6;4.33
F1;20210509;2021-05-09;Metz;Nimes;0;3;A;2.8;3.4;2.5
F1;20210509;2021-05-09;Nice;Brest;3;2;H;2.4;3.4;2.9
F1;20210509;2021-05-09;Strasbourg;Montpellier;2;3;A;1.66;4.2;4.5
F1;20210509;2021-05-09;Reims;Monaco;0;1;A;8;4.75;1.4
F1;20210509;2021-05-09;Rennes;Paris SG;1;1;D;5.5;4;1.61
F1;20210516;2021-05-16;Bordeaux;Lens;3;0;H;3.75;3.6;1.95
F1;20210516;2021-05-16;Dijon;Nantes;0;4;A;8;4.75;1.4
F1;20210516;2021-05-16;Lille;St Etienne;0;0;D;1.33;5;9.5
F1;20210516;2021-05-16;Lorient;Metz;2;1;H;1.6;4;5.5
F1;20210516;2021-05-16;Marseille;Angers;3;2;H;1.45;4.2;8
F1;20210516;2021-05-16;Monaco;Rennes;2;1;H;1.65;4;4.75
F1;20210516;2021-05-16;Montpellier;Brest;0;0;D;2.25;3.75;2.87
F1;20210516;2021-05-16;Nice;Strasbourg;0;2;A;3.6;3.6;2
F1;20210516;2021-05-16;Nimes;Lyon;2;5;A;7.5;5.5;1.36
F1;20210516;2021-05-16;Paris SG;Reims;4;0;H;1.1;10;23
F1;20210523;2021-05-23;Angers;Lille;1;2;A;10;4.75;1.33
F1;20210523;2021-05-23;Brest;Paris SG;0;2;A;12;6.5;1.25
F1;20210523;2021-05-23;Lens;Monaco;0;0;D;5.25;4.33;1.57
F1;20210523;2021-05-23;Lyon;Nice;2;3;A;1.25;6;12
F1;20210523;2021-05-23;Metz;Marseille;1;1;D;3.6;3.6;2
F1;20210523;2021-05-23;Nantes;Montpellier;1;2;A;1.45;4.5;7
F1;20210523;2021-05-23;Reims;Bordeaux;1;2;A;2.55;2.87;3.25
F1;20210523;2021-05-23;Rennes;Nimes;2;0;H;1.3;5.75;9
F1;20210523;2021-05-23;St Etienne;Dijon;0;1;A;1.3;5.5;10
F1;20210523;2021-05-23;Strasbourg;Lorient;1;1;D;2.6;2;4.33
