Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20170423;2017-04-23;St Etienne;Rennes;1;1;D;2.1;3.1;4
F1;20170423;2017-04-23;Toulouse;Nice;1;1;D;2.6;3.2;2.88
F1;20170428;2017-04-28;Angers;Lyon;1;2;A;3.3;3.4;2.2
F1;20170429;2017-04-29;Bastia;Rennes;1;0;H;3.6;3.2;2.2
F1;20170429;2017-04-29;Guingamp;St Etienne;0;2;A;2.4;3.1;3.2
F1;20170429;2017-04-29;Metz;Nancy;2;1;H;2.63;3.1;2.9
F1;20170429;2017-04-29;Monaco;Toulouse;3;1;H;1.22;6.5;13
F1;20170429;2017-04-29;Montpellier;Lille;0;3;A;2.15;3.3;3.6
F1;20170429;2017-04-29;Nantes;Lorient;1;0;H;2.05;3.4;3.75
F1;20170430;2017-04-30;Caen;Marseille;1;5;A;3.6;3.4;2.1
F1;20170430;2017-04-30;Dijon;Bordeaux;0;0;D;3.4;3.4;2.2
F1;20170430;2017-04-30;Nice;Paris SG;3;1;H;6;4.33;1.53
F1;20170505;2017-05-05;St Etienne;Bordeaux;2;2;D;2.7;3.1;2.8
F1;20170506;2017-05-06;Guingamp;Dijon;4;0;H;2.15;3.4;3.4
F1;20170506;2017-05-06;Lille;Metz;0;2;A;1.67;4;5
F1;20170506;2017-05-06;Lorient;Angers;1;1;D;2.25;3.4;3.25
F1;20170506;2017-05-06;Nancy;Monaco;0;3;A;7;4.5;1.45
F1;20170506;2017-05-06;Paris SG;Bastia;5;0;H;1.13;9;21
F1;20170506;2017-05-06;Toulouse;Caen;0;1;A;2.2;3.3;3.4
F1;20170507;2017-05-07;Lyon;Nantes;3;2;H;1.67;4;5
F1;20170507;2017-05-07;Marseille;Nice;2;1;H;1.95;3.5;3.75
F1;20170507;2017-05-07;Rennes;Montpellier;1;0;H;2.3;3.25;3.1
F1;20170514;2017-05-14;Bastia;Lorient;2;0;H;3.2;3.2;2.3
F1;20170514;2017-05-14;Bordeaux;Marseille;1;1;D;2.45;3.4;2.88
F1;20170514;2017-05-14;Caen;Rennes;0;1;A;1.8;3.6;4.6
F1;20170514;2017-05-14;Dijon;Nancy;2;0;H;2;3.5;3.75
F1;20170514;2017-05-14;Metz;Toulouse;1;1;D;2.6;3.25;2.8
F1;20170514;2017-05-14;Monaco;Lille;4;0;H;1.17;8;15
F1;20170514;2017-05-14;Montpellier;Lyon;1;3;A;3.1;3.6;2.25
F1;20170514;2017-05-14;Nantes;Guingamp;4;1;H;2.05;3.5;3.6
F1;20170514;2017-05-14;Nice;Angers;0;2;A;1.73;3.6;5.25
F1;20170514;2017-05-14;St Etienne;Paris SG;0;5;A;9;5;1.33
F1;20170517;2017-05-17;Monaco;St Etienne;2;0;H;1.2;7;13
F1;20170520;2017-05-20;Angers;Montpellier;2;0;H;2.1;3.5;3.5
F1;20170520;2017-05-20;Guingamp;Metz;1;0;H;1.6;4.2;5.5
F1;20170520;2017-05-20;Lille;Nantes;3;0;H;2.5;3.3;2.9
F1;20170520;2017-05-20;Lorient;Bordeaux;1;1;D;2.5;3.5;2.75
F1;20170520;2017-05-20;Lyon;Nice;3;3;D;1.53;4.75;5.25
F1;20170520;2017-05-20;Marseille;Bastia;1;0;H;1.29;5.5;11
F1;20170520;2017-05-20;Nancy;St Etienne;3;1;H;2.05;3.5;3.6
F1;20170520;2017-05-20;Paris SG;Caen;1;1;D;1.18;7.5;13
F1;20170520;2017-05-20;Rennes;Monaco;2;3;A;3.5;3.6;2.05
F1;20170520;2017-05-20;Toulouse;Dijon;0;0;D;2.5;3.4;2.8
