DateListe,Saison,Equipe,TRJmoy,ROI,Nbrdematchs,MoyCoteResultat,ROI-10J,ROI-5J,ROI-3J,ROI-2J,ROIJJ-1,ROIJ,CoteJ,CoteInvJ
20231112,2324,Lens,94.82636995847297,0.6333333333333333,12,2.3241666666666663,0.5350001,0.7240002,0.5233336666666667,0.7850005,1.1250005,2.25,2.25,1.6484848484848482
20231104,2324,Lens,94.7976892498255,0.4863636363636364,11,2.3309090909090906,0.5350001,1.0700002,0.5233336666666667,0.7850005,0.7850005,0.0,1.7,2.159090909090909
20231028,2324,Lens,94.76626853994351,0.535,10,2.3939999999999997,0.0,0.7560001999999999,0.6833336666666666,5.000000000165983e-07,0.7850005,1.57,1.57,2.381443298969072
20231020,2324,Lens,94.78249155317542,0.42,9,2.485555555555555,0.0,0.7560001999999999,1.2600003333333332,1.0250005,5.000000000165983e-07,0.0,1.83,1.96875
20231008,2324,Lens,94.77504633394624,0.4725,8,2.5675,0.0,0.7560001999999999,1.2600003333333332,1.8900005,1.0250005,0.0,2.25,1.6363636363636362
20230929,2324,Lens,94.78050408090097,0.54,7,2.6128571428571425,0.0,0.3460001999999999,0.576667,0.8650005000000001,1.8900005,2.05,2.05,1.7246376811594204
20230924,2324,Lens,94.96645294368375,0.28833333333333333,6,2.7066666666666666,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,0.8650005000000001,1.73,1.73,2.159090909090909
20230916,2324,Lens,94.75100112942845,0.0,5,2.9019999999999997,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.5,2.5987996306555865
20230902,2324,Lens,94.66228148612663,0.0,4,3.2524999999999995,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.2,1.3316239316239316
20230826,2324,Lens,94.87222845201644,0.0,3,3.2699999999999996,0.0,0.0,0.0,5.000000000165983e-07,5.000000000165983e-07,0.0,5.5,1.1586206896551723
20230820,2324,Lens,94.4574881984804,0.0,2,2.155,0.0,0.0,0.0,0.0,5.000000000165983e-07,0.0,2.4,1.5590551181102361
20230813,2324,Lens,94.40423654015888,0.0,1,1.91,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.8666666666666667
20240519,2324,Nice,94.91492952840947,1.035,34,2.4079411764705885,0.9440001,1.0880002,1.3033336666666666,0.7650005,5.000000000165983e-07,0.0,5.0,1.168141592920354
20240515,2324,Nice,94.92169905500838,1.0663636363636364,33,2.3293939393939396,0.9440001,1.0880002,1.3033336666666666,1.9550005,0.7650005,0.0,2.5,1.5197431781701443
20240510,2324,Nice,94.93433246234099,1.0996875,32,2.3240625,0.7910001,0.7820001999999999,1.3033336666666666,1.1900005,1.9550005,1.53,1.53,2.4761904761904763
20240428,2324,Nice,94.94615187778359,1.0858064516129031,31,2.3496774193548386,0.5530001,1.1060002,0.5100003333333334,0.7650005,1.1900005,2.38,2.38,1.5714285714285714
20240424,2324,Nice,94.95604650412669,1.0426666666666666,30,2.348666666666667,0.5530001,1.1060002,0.5100003333333334,0.7650005,0.7650005,0.0,3.25,1.3539823008849556
20240419,2324,Nice,94.934563675498,1.0786206896551724,29,2.317586206896552,0.5400001,0.8000001999999999,1.3333336666666666,5.000000000165983e-07,0.7650005,1.53,1.53,2.4699900793650795
20240407,2324,Nice,94.95089256196039,1.0625,28,2.345714285714286,0.5400001,0.8000001999999999,1.3333336666666666,2.0000005,5.000000000165983e-07,0.0,2.9,1.4035087719298245
20240331,2324,Nice,94.96470089120938,1.1018518518518519,27,2.3251851851851852,0.7700001,0.8000001999999999,1.3333336666666666,2.0000005,2.0000005,0.0,1.75,2.1
20240316,2324,Nice,94.94586071569644,1.1442307692307692,26,2.3473076923076923,0.3700001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,2.0000005,4.0,4.0,1.259259259259259
20240308,2324,Nice,94.91270922883133,1.03,25,2.2812,0.5550001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.75,2.0
20240303,2324,Nice,94.97851655781041,1.0729166666666667,24,2.3033333333333332,0.5550001,0.2800002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.25,1.6484848484848482
20240225,2324,Nice,94.97141476668936,1.1195652173913044,23,2.305652173913043,0.7050001,0.2800002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.44,2.7451394759087067
20240216,2324,Nice,94.9949670662722,1.1704545454545454,22,2.3449999999999993,0.7050001,0.7400002,0.466667,5.000000000165983e-07,5.000000000165983e-07,0.0,2.8,1.4435677530017152
20240211,2324,Nice,94.98283226475465,1.2261904761904763,21,2.323333333333333,0.9100001,0.7400002,0.466667,0.7000005,5.000000000165983e-07,0.0,2.3,1.6215384615384616
20240204,2324,Nice,94.97677576108379,1.2875,20,2.3244999999999996,1.1010001,1.1100002,1.2333336666666666,0.7000005,0.7000005,0.0,3.0,1.3969298245614035
20240127,2324,Nice,94.95914708018007,1.355263157894737,19,2.288947368421052,1.2010001,0.8300002,0.7666669999999999,1.1500005,0.7000005,1.4,1.4,3.0
20240113,2324,Nice,94.9316249482709,1.3527777777777779,18,2.338333333333333,1.3740001,1.1300002,1.3833336666666667,1.1500005,1.1500005,0.0,3.1,1.3738898756660745
20231220,2324,Nice,94.91594934456849,1.4323529411764706,17,2.2935294117647054,1.1440001,0.6700001999999999,0.6166670000000001,0.9250005,1.1500005,2.3,2.3,1.6246153846153848
20231216,2324,Nice,94.89758857374318,1.378125,16,2.293125,1.4640001,1.0800002,1.116667,0.9250005,0.9250005,0.0,1.91,1.9038461538461537
20231210,2324,Nice,94.86770077151941,1.47,15,2.3186666666666667,1.8290001,1.0920002,0.5000003333333334,0.7500005000000001,0.9250005,1.85,1.85,1.9355044699872288
20231202,2324,Nice,94.88758448448507,1.4428571428571428,14,2.3521428571428573,2.0200001,1.5720002,1.1833336666666665,0.7500005000000001,0.7500005000000001,0.0,2.0,1.8103448275862069
20231126,2324,Nice,94.87719679603092,1.5538461538461539,13,2.379230769230769,1.8700001,1.6180002,1.3200003333333332,1.0250005,0.7500005000000001,1.5,1.5,2.608695652173913
20231110,2324,Nice,94.8471219258589,1.5583333333333333,12,2.4525,1.8700001,1.6180002,2.120000333333333,1.9800004999999998,1.0250005,0.0,2.15,1.6985294117647058
20231105,2324,Nice,94.84329791085116,1.7,11,2.48,1.6650000999999999,1.8480002,2.0133336666666666,2.1550005,1.9800004999999998,2.05,2.05,1.7485714285714287
20231027,2324,Nice,94.89099738978885,1.665,10,2.523,0.0,2.5660002,1.3766669999999999,2.0650005,2.1550005,1.91,1.91,1.848
20231021,2324,Nice,94.9983940011905,1.6377777777777778,9,2.591111111111111,0.0,2.4680002,1.6433336666666667,0.8650005000000001,2.0650005,2.4,2.4,1.5714285714285714
20231007,2324,Nice,95.00268965421701,1.5425,8,2.615,0.0,2.1220002,2.9000003333333333,1.6000005000000002,0.8650005000000001,1.73,1.73,2.111111111111111
20231001,2324,Nice,94.9912965443624,1.5157142857142858,7,2.7414285714285715,0.0,2.1220002,3.536667,4.3500005,1.6000005000000002,0.0,1.73,2.060240963855422
20230922,2324,Nice,95.1503988573682,1.7683333333333333,6,2.91,0.0,1.4820001999999999,2.470000333333333,3.7050004999999997,4.3500005,3.2,3.2,1.346086956521739
20230915,2324,Nice,95.23021084001246,1.482,5,2.852,0.0,0.0,0.6366669999999999,0.9550004999999999,3.7050004999999997,5.5,5.5,1.1528925619834711
20230903,2324,Nice,95.21012379846277,0.4775,4,2.19,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,0.9550004999999999,1.91,1.91,1.8666666666666667
20230827,2324,Nice,95.47875288456407,0.0,3,2.283333333333333,0.0,0.0,0.0,5.000000000165983e-07,5.000000000165983e-07,0.0,2.1,1.7485714285714287
20230820,2324,Nice,95.51211596381717,0.0,2,2.375,0.0,0.0,0.0,0.0,5.000000000165983e-07,0.0,2.15,1.7
20230811,2324,Nice,96.08916699256942,0.0,1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.5241935483870968
20240519,2324,Rennes,94.94683180680222,0.7223529411764706,34,2.4547058823529415,0.6950001,0.8900001999999999,0.6833336666666666,1.0250005,5.000000000165983e-07,0.0,2.5,1.5378640776699029
20240512,2324,Rennes,94.93869955971843,0.7442424242424243,33,2.4533333333333336,0.6950001,0.8900001999999999,1.4833336666666666,1.0250005,1.0250005,0.0,2.5,1.5354838709677419
20240504,2324,Rennes,94.93291201848162,0.7675,32,2.4518750000000002,0.6430001,0.48000019999999993,0.8000003333333333,1.2000005,1.0250005,2.05,2.05,1.7746478873239437
20240428,2324,Rennes,94.9268574403571,0.7261290322580645,31,2.46483870967742,0.8580000999999999,0.9800002,0.8000003333333333,1.2000005,1.2000005,0.0,2.25,1.65
20240420,2324,Rennes,94.9180090986254,0.7503333333333333,30,2.4720000000000004,0.7800001,0.5000002,3.3333333324965984e-07,5.000000000165983e-07,1.2000005,2.4,2.4,1.5714285714285714
20240413,2324,Rennes,94.91642221316496,0.6934482758620689,29,2.47448275862069,1.0600001,0.5000002,0.8333336666666666,5.000000000165983e-07,5.000000000165983e-07,0.0,1.8,1.9656998738965954
20240407,2324,Rennes,94.950572399414,0.7182142857142857,28,2.4985714285714287,1.2980000999999999,0.5000002,0.8333336666666666,1.2500005,5.000000000165983e-07,0.0,4.0,1.2413793103448276
20240331,2324,Rennes,94.9584883362344,0.7448148148148148,27,2.4429629629629632,1.5180001,0.8060001999999999,0.8333336666666666,1.2500005,1.2500005,0.0,2.25,1.6439393939393938
20240317,2324,Rennes,94.95726587326106,0.7734615384615384,26,2.4503846153846154,1.2680001,0.7360002,3.3333333324965984e-07,5.000000000165983e-07,1.2500005,2.5,2.5,1.5378640776699029
20240310,2324,Rennes,94.9469486697688,0.7044,25,2.4484,1.2680001,1.0600002,0.5100003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,3.6,1.2788990825688074
20240303,2324,Rennes,94.97114223428109,0.73375,24,2.4004166666666666,1.2680001,1.6200002,1.226667,0.7650005,5.000000000165983e-07,0.0,1.4,2.980392156862745
20240225,2324,Rennes,94.95879416981073,0.7656521739130435,23,2.4439130434782608,1.4680001,2.0960001999999998,1.766667,1.8400005,0.7650005,0.0,7.0,1.1108870967741935
20240218,2324,Rennes,94.91720635593538,0.8004545454545454,22,2.236818181818182,1.3150001,2.2300002,2.1900003333333333,1.8850004999999999,1.8400005,1.53,1.53,2.5514018691588785
20240211,2324,Rennes,94.88256346746526,0.7657142857142857,21,2.2704761904761903,1.1000001,1.8000002,2.266667,2.2100005,1.8850004999999999,2.15,2.15,1.7217391304347824
20240203,2324,Rennes,94.84623122534161,0.6965,20,2.2765,0.9380001,1.4760001999999999,2.4600003333333333,2.5900005,2.2100005,1.62,1.62,2.3157894736842106
20240126,2324,Rennes,94.82131685971547,0.6478947368421053,19,2.3110526315789475,0.6580001,0.9160001999999999,1.526667,2.2900004999999997,2.5900005,2.8,2.8,1.440677966101695
20240113,2324,Rennes,94.80450663640539,0.5283333333333333,18,2.2838888888888893,0.4200001,0.8400002,0.7333336666666668,1.1000005,2.2900004999999997,2.38,2.38,1.5866141732283465
20231220,2324,Rennes,94.7813534849462,0.4194117647058824,17,2.278235294117647,0.3530001,0.4000002,3.3333333324965984e-07,5.000000000165983e-07,1.1000005,2.2,2.2,1.6746268656716417
20231217,2324,Rennes,94.76239146758584,0.308125,16,2.283125,0.3530001,0.4000002,0.666667,5.000000000165983e-07,5.000000000165983e-07,0.0,2.2,1.671641791044776
20231209,2324,Rennes,94.74732190878134,0.32866666666666666,15,2.288666666666667,0.3530001,0.4000002,0.666667,1.0000005,5.000000000165983e-07,0.0,2.55,1.5241935483870968
20231203,2324,Rennes,94.70085474278152,0.35214285714285715,14,2.2700000000000005,0.3530001,0.4000002,0.666667,1.0000005,1.0000005,0.0,3.8,1.2711033274956216
20231126,2324,Rennes,94.65866327437848,0.3792307692307692,13,2.1523076923076925,0.15300009999999997,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.0000005,2.0,2.0,1.8367346938775508
20231112,2324,Rennes,94.56816180965471,0.24416666666666667,12,2.1650000000000005,0.15300009999999997,0.30600019999999994,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.73,2.13200468933177
20231105,2324,Rennes,94.48308760185678,0.26636363636363636,11,2.204545454545455,0.2930001,0.30600019999999994,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.6,1.2788990825688074
20231029,2324,Rennes,94.49476604989505,0.293,10,2.0650000000000004,0.0,0.30600019999999994,0.5100003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,1.57,2.4000000000000004
20231022,2324,Rennes,94.44842463422428,0.32555555555555554,9,2.12,0.0,0.30600019999999994,0.5100003333333334,0.7650005,5.000000000165983e-07,0.0,1.85,1.9000000000000001
20231008,2324,Rennes,94.53781104683564,0.36625,8,2.15375,0.0,0.30600019999999994,0.5100003333333334,0.7650005,0.7650005,0.0,3.4,1.3061946902654866
20231001,2324,Rennes,94.5623121790301,0.4185714285714286,7,1.9757142857142858,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,0.7650005,1.53,1.53,2.524390243902439
20230924,2324,Rennes,94.4455995454503,0.23333333333333334,6,2.0500000000000003,0.0,0.2800002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.5,1.5241935483870968
20230916,2324,Rennes,94.39684370303738,0.28,5,1.9600000000000002,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.1,1.7217391304347824
20230902,2324,Rennes,94.34417749569091,0.35,4,1.9250000000000003,0.0,0.0,0.466667,5.000000000165983e-07,5.000000000165983e-07,0.0,2.15,1.6985294117647058
20230827,2324,Rennes,94.16250796393994,0.4666666666666667,3,1.8500000000000003,0.0,0.0,0.0,0.7000005,5.000000000165983e-07,0.0,1.4,2.8125000000000004
20230820,2324,Rennes,94.50785690139953,0.7,2,2.075,0.0,0.0,0.0,0.0,0.7000005,0.0,2.75,1.44
20230813,2324,Rennes,94.50497394599715,1.4,1,1.4,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2.908163265306123
20240519,2324,Lyon,94.9955088720493,1.1976470588235295,34,2.794411764705882,1.7150001,2.0200002,2.6333336666666667,2.6750005,1.4850005,1.42,1.42,2.908163265306123
20240512,2324,Lyon,94.98288463670988,1.190909090909091,33,2.836060606060606,1.7510001,2.1600002,2.116667,3.1750005,2.6750005,1.55,1.55,2.4230769230769234
20240506,2324,Lyon,94.99702185324308,1.1796875,32,2.8762499999999998,1.6340001,1.4000002,1.5833336666666666,1.2750005,3.1750005,3.8,3.8,1.2711033274956216
20240428,2324,Lyon,94.98888243457284,1.0951612903225807,31,2.8464516129032256,1.6170001,1.4100002,1.4833336666666666,1.1000005,1.2750005,2.55,2.55,1.5178571428571426
20240421,2324,Lyon,94.98353672468049,1.0466666666666666,30,2.856333333333333,1.9070000999999999,1.8500002,1.4833336666666666,2.2250004999999997,1.1000005,0.0,6.0,1.1300448430493275
20240414,2324,Lyon,94.97971593509561,1.0827586206896551,29,2.7479310344827583,1.6870001,1.4100002,1.6166669999999999,1.1250005,2.2250004999999997,2.2,2.2,1.6616541353383456
20240407,2324,Lyon,94.99095189583946,1.042857142857143,28,2.7674999999999996,1.4620001,1.3420002,1.6000003333333332,1.3000005,1.1250005,2.25,2.25,1.6374045801526718
20240330,2324,Lyon,94.9990714800469,0.9981481481481481,27,2.7866666666666666,1.6290001,1.8680002,1.6000003333333332,2.4000005,1.3000005,0.0,2.05,1.7746478873239437
20240315,2324,Lyon,94.99439715465093,1.0365384615384616,26,2.815,1.8020000999999999,1.8240002,1.3700003333333333,1.1000005,2.4000005,2.6,2.6,1.5157894736842106
20240309,2324,Lyon,94.96399401270396,0.974,25,2.8236000000000003,1.7820000999999999,1.9640001999999999,1.5133336666666666,0.9550004999999999,1.1000005,2.2,2.2,1.6746268656716417
20240303,2324,Lyon,94.95896268978697,0.9229166666666667,24,2.8495833333333334,1.7820000999999999,1.9640001999999999,2.306667,2.2700005,0.9550004999999999,0.0,2.55,1.5203252032520327
20240223,2324,Lyon,94.94647498212362,0.9630434782608696,23,2.862608695652174,1.5910001,1.5820002,2.636667,2.5050005,2.2700005,1.91,1.91,1.8378378378378377
20240216,2324,Lyon,95.00489611462625,0.92,22,2.905909090909091,1.3280001,1.3900002,1.7600003333333332,2.6400004999999998,2.5050005,2.63,2.63,1.4933333333333332
20240211,2324,Lyon,94.99323412493509,0.8385714285714285,21,2.9190476190476193,1.5230001,1.7800002,0.9666669999999999,1.4500004999999998,2.6400004999999998,2.38,2.38,1.6215384615384616
20240204,2324,Lyon,94.92067360895962,0.7615,20,2.946,1.2330001,1.6000002,0.556667,5.000000000165983e-07,1.4500004999999998,2.9,2.9,1.423931623931624
20240126,2324,Lyon,94.89012552672709,0.6489473684210526,19,2.9484210526315793,1.2330001,1.6000002,2.0000003333333334,0.8350005,5.000000000165983e-07,0.0,2.5,1.5354838709677419
20240114,2324,Lyon,94.87713800713989,0.685,18,2.9733333333333336,1.2330001,1.6000002,2.666667,3.0000005,0.8350005,0.0,2.25,1.625
20231220,2324,Lyon,94.90786149522593,0.7252941176470589,17,3.0158823529411767,1.0660001,1.2660002,2.1100003333333333,3.1650004999999997,3.0000005,1.67,1.67,2.206681766704417
20231215,2324,Lyon,94.89837724265522,0.66625,16,3.1,0.6330001,1.2660002,0.666667,1.0000005,3.1650004999999997,4.33,4.33,1.2101694915254237
20231210,2324,Lyon,94.91943200842483,0.422,15,3.0180000000000002,0.4330001,0.8660002,3.3333333324965984e-07,5.000000000165983e-07,1.0000005,2.0,2.0,1.821917808219178
20231206,2324,Lyon,94.88935559530412,0.3092857142857143,14,3.0907142857142857,0.4330001,0.8660002,1.4433336666666665,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.160146252285192
20231202,2324,Lyon,95.0161323554212,0.3330769230769231,13,2.9630769230769234,0.4330001,0.8660002,1.4433336666666665,2.1650004999999997,5.000000000165983e-07,0.0,4.75,1.1929824561403508
20231126,2324,Lyon,94.98826392624505,0.36083333333333334,12,2.814166666666667,0.4330001,0.8660002,1.4433336666666665,2.1650004999999997,2.1650004999999997,0.0,3.0,1.3827464788732393
20231112,2324,Lyon,95.01907763885906,0.3936363636363636,11,2.7972727272727274,9.999999997489795e-08,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,2.1650004999999997,4.33,4.33,1.2252951096121416
20231105,2324,Lyon,94.97058759320177,0.0,10,2.6440000000000006,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.67,2.2473118279569895
20231022,2324,Lyon,94.87778956895482,0.0,9,2.7522222222222226,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.75,2.0454545454545454
20231008,2324,Lyon,94.94859110938556,0.0,8,2.8775000000000004,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.67,2.229050279329609
20231001,2324,Lyon,94.87377193860779,0.0,7,3.05,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.4,1.310344827586207
20230923,2324,Lyon,94.92228004843433,0.0,6,2.9916666666666667,0.0,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.63,1.4918032786885247
20230917,2324,Lyon,94.86923058940226,0.0,5,3.064,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.67,2.1714285714285713
20230903,2324,Lyon,94.98668699093653,0.0,4,3.4125,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,6.0,1.1400000000000001
20230827,2324,Lyon,94.71614287867168,0.0,3,2.5500000000000003,0.0,0.0,0.0,5.000000000165983e-07,5.000000000165983e-07,0.0,3.4,1.3263157894736843
20230819,2324,Lyon,94.36820095497856,0.0,2,2.125,0.0,0.0,0.0,0.0,5.000000000165983e-07,0.0,1.7,2.13200468933177
20230813,2324,Lyon,94.15384615384613,0.0,1,2.55,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.492682926829268
20240519,2324,Montpellier,94.89286042581442,0.8355882352941176,34,3.472941176470588,1.5950001,1.3800002,1.1000003333333332,1.6500005,5.000000000165983e-07,0.0,6.5,1.1050080775444266
20240512,2324,Montpellier,94.90643090782746,0.860909090909091,33,3.3812121212121213,1.5950001,1.7300001999999999,2.300000333333333,1.6500005,1.6500005,0.0,3.8,1.2555746140651802
20240503,2324,Montpellier,94.92304740094141,0.8878125,32,3.368125,1.4400001,1.6300002,1.2000003333333333,1.8000005,1.6500005,3.3,3.3,1.3316239316239316
20240426,2324,Montpellier,94.9245236515632,0.81,31,3.3703225806451615,1.4400001,1.6300002,1.7833336666666666,1.8000005,1.8000005,0.0,1.95,1.8367346938775508
20240421,2324,Montpellier,94.9358854342898,0.837,30,3.417666666666667,1.0800001,1.8100002,1.516667,0.8750005000000001,1.8000005,3.6,3.6,1.282894736842105
20240414,2324,Montpellier,94.94803078823892,0.7417241379310345,29,3.4113793103448278,1.0800001,1.8100002,1.516667,2.2750005,0.8750005000000001,0.0,2.15,1.6985294117647058
20240407,2324,Montpellier,94.95013238457089,0.7682142857142857,28,3.4564285714285714,0.9050001,1.4600001999999999,2.4333336666666665,1.4000005,2.2750005,1.75,1.75,2.060240963855422
20240331,2324,Montpellier,94.96219262367151,0.7318518518518519,27,3.51962962962963,0.6250001,1.2500002,1.5000003333333332,2.2500005,1.4000005,2.8,2.8,1.4384615384615382
20240317,2324,Montpellier,94.95969144648619,0.6523076923076923,26,3.5473076923076925,0.8500000999999999,1.2500002,1.5000003333333332,2.2500005,2.2500005,0.0,6.0,1.125
20240308,2324,Montpellier,94.9686054201351,0.6784,25,3.4492000000000003,0.40000009999999997,0.35000019999999993,0.5833336666666666,5.000000000165983e-07,2.2500005,4.5,4.5,1.177570093457944
20240303,2324,Montpellier,95.03674175708517,0.5191666666666667,24,3.405416666666667,0.40000009999999997,0.35000019999999993,0.5833336666666666,0.8750005000000001,5.000000000165983e-07,0.0,2.0,1.8103448275862069
20240225,2324,Montpellier,95.03735555372411,0.5417391304347826,23,3.4665217391304344,0.40000009999999997,0.35000019999999993,0.5833336666666666,0.8750005000000001,0.8750005000000001,0.0,4.75,1.1929824561403508
20240218,2324,Montpellier,95.02311928318726,0.5663636363636364,22,3.4081818181818178,0.22500009999999998,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,0.8750005000000001,1.75,1.75,2.079881656804734
20240211,2324,Montpellier,95.02247288218985,0.51,21,3.4871428571428567,0.22500009999999998,0.45000019999999996,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.1,1.4
20240203,2324,Montpellier,94.95137430407712,0.5355,20,3.5065,0.22500009999999998,0.45000019999999996,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.5,1.1530249110320285
20240128,2324,Montpellier,94.9319937847002,0.5636842105263158,19,3.401578947368421,0.40000009999999997,0.45000019999999996,0.7500003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,3.6,1.2857142857142856
20240114,2324,Montpellier,94.94283554466892,0.595,18,3.3905555555555558,0.40000009999999997,0.45000019999999996,0.7500003333333334,1.1250005,5.000000000165983e-07,0.0,4.2,1.2298387096774195
20231220,2324,Montpellier,94.93191577044239,0.63,17,3.342941176470588,0.6380001,0.45000019999999996,0.7500003333333334,1.1250005,1.1250005,0.0,3.4,1.3061946902654866
20231217,2324,Montpellier,94.9672665610029,0.669375,16,3.339375,0.4130001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.1250005,2.25,2.25,1.6374045801526718
20231208,2324,Montpellier,94.98030279025387,0.564,15,3.4119999999999995,0.4130001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.5,1.3171171171171172
20231203,2324,Montpellier,94.92900137984331,0.6042857142857143,14,3.4057142857142852,0.4130001,0.35000019999999993,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.0,1.1690721649484537
20231129,2324,Montpellier,94.94256504007808,0.6507692307692308,13,3.2830769230769223,0.4130001,0.35000019999999993,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.91,1.894736842105263
20231126,2324,Montpellier,94.92803793483904,0.705,12,3.3974999999999995,0.8460000999999999,0.8260002,0.5833336666666666,5.000000000165983e-07,5.000000000165983e-07,0.0,2.3,1.6215384615384616
20231110,2324,Montpellier,94.91204480726333,0.769090909090909,11,3.497272727272727,0.8460000999999999,0.8260002,0.5833336666666666,0.8750005000000001,5.000000000165983e-07,0.0,3.5,1.301834862385321
20231103,2324,Montpellier,94.91433067889527,0.846,10,3.497,0.0,0.8260002,1.3766669999999999,0.8750005000000001,0.8750005000000001,0.0,10.0,1.0344827586206897
20231029,2324,Montpellier,95.04370075432809,0.94,9,2.7744444444444443,0.0,0.47600019999999993,0.7933336666666667,1.1900005,0.8750005000000001,1.75,1.75,2.1176470588235294
20231022,2324,Montpellier,94.94697703683201,0.83875,8,2.9025,0.0,0.47600019999999993,0.7933336666666667,1.1900005,1.1900005,0.0,2.4,1.5799373040752351
20231001,2324,Montpellier,94.9002448878944,0.9585714285714285,7,2.974285714285714,0.0,0.8660002,3.3333333324965984e-07,5.000000000165983e-07,1.1900005,2.38,2.38,1.6153846153846154
20230924,2324,Montpellier,94.67921652015355,0.7216666666666667,6,3.0733333333333337,0.0,0.8660002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.7,1.4583333333333333
20230917,2324,Montpellier,94.67718407268126,0.866,5,3.148,0.0,0.0,1.4433336666666665,5.000000000165983e-07,5.000000000165983e-07,0.0,2.9,1.4033898305084744
20230903,2324,Montpellier,94.70331348982755,1.0825,4,3.21,0.0,0.0,1.4433336666666665,2.1650004999999997,5.000000000165983e-07,0.0,4.2,1.2173913043478262
20230827,2324,Montpellier,94.81041049580004,1.4433333333333334,3,2.8800000000000003,0.0,0.0,0.0,2.1650004999999997,2.1650004999999997,0.0,2.4,1.5650793650793648
20230819,2324,Montpellier,94.84972302952872,2.165,2,3.12,0.0,0.0,0.0,0.0,2.1650004999999997,4.33,4.33,1.2101694915254237
20230813,2324,Montpellier,95.11689030294646,0.0,1,1.91,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.894736842105263
20240519,2324,Metz,94.89639977358472,0.9705882352941176,34,5.109705882352941,1.5600001,1.7200001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.5,1.1530249110320285
20240512,2324,Metz,94.88357539786794,1.0,33,5.097878787878788,1.5600001,1.7200001999999999,1.2000003333333333,5.000000000165983e-07,5.000000000165983e-07,0.0,3.1,1.3655172413793104
20240504,2324,Metz,94.88633191669611,1.03125,32,5.1603125,1.5600001,1.7200001999999999,2.866667,1.8000005,5.000000000165983e-07,0.0,3.5,1.3061946902654866
20240428,2324,Metz,94.878774754643,1.064516129032258,31,5.2138709677419355,1.5600001,1.7200001999999999,2.866667,4.3000004999999994,1.8000005,0.0,4.5,1.1931818181818183
20240421,2324,Metz,94.89768800494747,1.1,30,5.237666666666667,1.2000001,1.4500001999999999,1.666667,2.5000005,4.3000004999999994,3.6,3.6,1.285981308411215
